customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
3169,59,9,474350.85,2,2,2,6,Low Value
3170,93,11,652178.45,1,3,3,7,Medium Value
3171,41,6,293726.89,2,1,1,4,Low Value
3172,57,6,424613.18,2,1,2,5,Low Value
3173,147,6,542294.8,1,1,2,4,Low Value
3174,36,8,517885.87,3,2,2,7,Medium Value
3175,71,14,809164.04,2,4,4,10,High Value
3176,30,6,357267.24,3,1,1,5,Low Value
3177,101,14,896119.99,1,4,4,9,Medium Value
3178,55,11,726151.0599999999,2,3,4,9,Medium Value
3179,79,17,676401.76,2,4,3,9,Medium Value
3180,13,9,446894.03,4,2,2,8,Medium Value
3181,29,6,345289.83999999997,3,1,1,5,Low Value
3182,1,4,373988.87,4,1,1,6,Low Value
3183,66,11,695563.31,2,3,3,8,Medium Value
3184,33,9,400829.68,3,2,1,6,Low Value
3185,101,8,595893.05,1,2,3,6,Low Value
3186,8,14,704413.29,4,4,3,11,High Value
3187,106,11,657716.96,1,3,3,7,Medium Value
3188,71,7,383005.59,2,1,1,4,Low Value
3189,30,5,204957.96,3,1,1,5,Low Value
3190,37,7,278728.11,3,1,1,5,Low Value
3191,121,15,1304487.1500000001,1,4,4,9,Medium Value
3192,14,11,705750.94,4,3,3,10,High Value
3193,4,9,487114.43,4,2,2,8,Medium Value
3194,149,6,432545.46,1,1,2,4,Low Value
3195,10,8,468799.79,4,2,2,8,Medium Value
3196,44,13,453384.79000000004,2,4,2,8,Medium Value
3197,109,10,608148.7,1,3,3,7,Medium Value
3198,122,7,434555.45,1,1,2,4,Low Value
3199,20,13,644692.72,3,4,3,10,High Value
3200,69,14,775659.43,2,4,4,10,High Value
3201,94,7,439163.93,1,1,2,4,Low Value
3202,13,14,584340.02,4,4,3,11,High Value
3203,112,9,292111.64999999997,1,2,1,4,Low Value
3204,1,8,417672.46,4,2,2,8,Medium Value
3205,39,17,772757.22,3,4,4,11,High Value
3206,33,10,673355.38,3,3,3,9,Medium Value
3207,34,11,570303.81,3,3,3,9,Medium Value
3208,59,12,528641.45,2,4,2,8,Medium Value
3209,5,6,555567.08,4,1,2,7,Medium Value
3210,59,7,454445.69,2,1,2,5,Low Value
3211,22,8,346115.92,3,2,1,6,Low Value
3212,24,9,448585.88,3,2,2,7,Medium Value
3213,12,14,992213.92,4,4,4,12,High Value
3214,60,9,506363.2,2,2,2,6,Low Value
3215,186,11,515759.11,1,3,2,6,Low Value
3216,74,7,463424.79000000004,2,1,2,5,Low Value
3217,22,12,508643.19,3,4,2,9,Medium Value
3218,38,13,707166.35,3,4,3,10,High Value
3219,115,6,434929.97000000003,1,1,2,4,Low Value
3220,20,10,677454.17,3,3,3,9,Medium Value
3221,2,12,630394.7,4,4,3,11,High Value
3222,25,8,282429.2,3,2,1,6,Low Value
3223,39,8,582478.71,3,2,3,8,Medium Value
3224,146,10,741087.99,1,3,4,8,Medium Value
3225,11,9,484217.69,4,2,2,8,Medium Value
3226,311,6,272839.02,1,1,1,3,Low Value
3227,66,8,420403.06,2,2,2,6,Low Value
3228,67,12,846030.0599999999,2,4,4,10,High Value
3229,94,14,404754.2,1,4,1,6,Low Value
3230,147,10,355805.65,1,3,1,5,Low Value
3231,99,9,729890.8999999999,1,2,4,7,Medium Value
3232,5,13,939130.98,4,4,4,12,High Value
3233,60,16,680706.5700000001,2,4,3,9,Medium Value
3234,13,7,414393.3,4,1,1,6,Low Value
3235,32,10,448332.22,3,3,2,8,Medium Value
3236,1,8,219518.29,4,2,1,7,Medium Value
3237,38,9,453403.66,3,2,2,7,Medium Value
3238,15,9,451655.53,4,2,2,8,Medium Value
3239,59,18,1341895.38,2,4,4,10,High Value
3240,8,11,624055.24,4,3,3,10,High Value
3241,12,14,893524.49,4,4,4,12,High Value
3242,7,11,470664.46,4,3,2,9,Medium Value
3243,23,5,398137.4,3,1,1,5,Low Value
3244,129,8,446666.06,1,2,2,5,Low Value
3245,84,8,308422.57,1,2,1,4,Low Value
3246,31,9,529845.4199999999,3,2,2,7,Medium Value
3247,73,7,560842.12,2,1,3,6,Low Value
3248,5,10,678946.08,4,3,3,10,High Value
3249,13,8,470024.08999999997,4,2,2,8,Medium Value
3250,66,15,714294.2,2,4,3,9,Medium Value
3251,117,10,665681.01,1,3,3,7,Medium Value
3252,30,15,926857.6799999999,3,4,4,11,High Value
3253,47,9,425366.1,2,2,2,6,Low Value
3254,5,7,424258.28,4,1,2,7,Medium Value
3255,25,15,802053.19,3,4,4,11,High Value
3256,3,14,874070.66,4,4,4,12,High Value
3257,14,18,987077.08,4,4,4,12,High Value
3258,49,8,305030.09,2,2,1,5,Low Value
3259,226,6,506282.42,1,1,2,4,Low Value
3260,108,8,462421.69,1,2,2,5,Low Value
3261,70,17,1263387.1600000001,2,4,4,10,High Value
3262,118,11,523513.31000000006,1,3,2,6,Low Value
3263,5,15,974713.0499999999,4,4,4,12,High Value
3264,21,6,400246.83999999997,3,1,1,5,Low Value
3265,25,10,565062.47,3,3,3,9,Medium Value
3266,213,4,275408.07999999996,1,1,1,3,Low Value
3267,46,12,754389.5800000001,2,4,4,10,High Value
3268,11,8,328749.87,4,2,1,7,Medium Value
3269,9,16,1156467.94,4,4,4,12,High Value
3270,11,8,602587.95,4,2,3,9,Medium Value
3271,201,11,483983.10000000003,1,3,2,6,Low Value
3272,15,8,277070.21,4,2,1,7,Medium Value
3273,160,8,570997.13,1,2,3,6,Low Value
3274,36,8,545233.43,3,2,2,7,Medium Value
3275,196,8,612561.11,1,2,3,6,Low Value
3276,24,11,487307.23,3,3,2,8,Medium Value
3277,132,7,533071.35,1,1,2,4,Low Value
3278,7,11,807529.42,4,3,4,11,High Value
3279,66,8,442283.04000000004,2,2,2,6,Low Value
3280,3,9,556950.7,4,2,2,8,Medium Value
3281,20,11,536016.1,3,3,2,8,Medium Value
3282,54,9,480530.56,2,2,2,6,Low Value
3283,12,10,502791.25,4,3,2,9,Medium Value
3284,32,11,668366.6,3,3,3,9,Medium Value
3285,81,7,467400.37,2,1,2,5,Low Value
3286,10,9,470691.19,4,2,2,8,Medium Value
3287,50,10,741058.37,2,3,4,9,Medium Value
3288,106,15,1072476.68,1,4,4,9,Medium Value
3289,276,5,282881.42,1,1,1,3,Low Value
3290,26,14,887651.64,3,4,4,11,High Value
3291,31,11,432240.52999999997,3,3,2,8,Medium Value
3292,10,14,923963.86,4,4,4,12,High Value
3293,92,4,220540.54,1,1,1,3,Low Value
3294,51,11,658153.82,2,3,3,8,Medium Value
3295,16,17,972822.04,4,4,4,12,High Value
3296,10,7,511443.70999999996,4,1,2,7,Medium Value
3297,14,10,195712.37,4,3,1,8,Medium Value
3298,85,9,539567.2,1,2,2,5,Low Value
3299,29,11,766306.03,3,3,4,10,High Value
3300,166,11,784141.96,1,3,4,8,Medium Value
3301,84,9,530085.66,1,2,2,5,Low Value
3302,1,8,372953.93,4,2,1,7,Medium Value
3303,13,9,666432.62,4,2,3,9,Medium Value
3304,13,10,464817.26,4,3,2,9,Medium Value
3305,18,5,212202.49,3,1,1,5,Low Value
3306,27,16,848738.92,3,4,4,11,High Value
3307,39,11,672631.38,3,3,3,9,Medium Value
3308,28,10,648879.9199999999,3,3,3,9,Medium Value
3309,247,3,116708.06,1,1,1,3,Low Value
3310,17,10,713833.12,4,3,3,10,High Value
3311,55,11,538156.42,2,3,2,7,Medium Value
3312,44,12,660051.18,2,4,3,9,Medium Value
3313,268,8,605543.02,1,2,3,6,Low Value
3314,58,10,506826.58999999997,2,3,2,7,Medium Value
3315,6,13,958504.45,4,4,4,12,High Value
3316,22,11,510354.02999999997,3,3,2,8,Medium Value
3317,50,11,471331.32,2,3,2,7,Medium Value
3318,121,13,758816.97,1,4,4,9,Medium Value
3319,134,8,516431.59,1,2,2,5,Low Value
3320,58,9,685948.36,2,2,3,7,Medium Value
3321,70,9,385890.89,2,2,1,5,Low Value
3322,54,12,647731.89,2,4,3,9,Medium Value
3323,42,13,693243.04,2,4,3,9,Medium Value
3324,50,13,1039131.87,2,4,4,10,High Value
3325,35,12,630526.45,3,4,3,10,High Value
3326,25,12,574689.08,3,4,3,10,High Value
3327,52,6,424810.29,2,1,2,5,Low Value
3328,64,6,175457.34,2,1,1,4,Low Value
3329,132,10,674938.8400000001,1,3,3,7,Medium Value
3330,111,10,671223.26,1,3,3,7,Medium Value
3331,3,9,534926.6799999999,4,2,2,8,Medium Value
3332,31,21,1354842.17,3,4,4,11,High Value
3333,13,13,511009.32999999996,4,4,2,10,High Value
3334,99,10,555220.1699999999,1,3,2,6,Low Value
3335,4,12,558009.74,4,4,3,11,High Value
3336,441,2,75529.54000000001,1,1,1,3,Low Value
3337,53,12,842056.02,2,4,4,10,High Value
3338,141,10,719895.05,1,3,3,7,Medium Value
3339,18,11,817635.8099999999,3,3,4,10,High Value
3340,45,8,555819.66,2,2,2,6,Low Value
3341,67,13,571932.2999999999,2,4,3,9,Medium Value
3342,7,10,529712.26,4,3,2,9,Medium Value
3343,8,6,408863.92,4,1,1,6,Low Value
3344,15,15,1041762.99,4,4,4,12,High Value
3345,77,6,421285.01999999996,2,1,2,5,Low Value
3346,27,12,577613.6,3,4,3,10,High Value
3347,27,10,612147.83,3,3,3,9,Medium Value
3348,12,7,608001.55,4,1,3,8,Medium Value
3349,51,12,804987.41,2,4,4,10,High Value
3350,14,9,539704.0,4,2,2,8,Medium Value
3351,1,9,313681.21,4,2,1,7,Medium Value
3352,21,13,795296.51,3,4,4,11,High Value
3353,12,11,699840.87,4,3,3,10,High Value
3354,51,7,166802.73,2,1,1,4,Low Value
3355,347,5,322773.66,1,1,1,3,Low Value
3356,72,9,361533.86,2,2,1,5,Low Value
3357,71,10,527525.18,2,3,2,7,Medium Value
3358,2,12,782968.84,4,4,4,12,High Value
3359,19,10,578380.46,3,3,3,9,Medium Value
3360,40,10,674247.8099999999,3,3,3,9,Medium Value
3361,36,9,382120.07,3,2,1,6,Low Value
3362,27,14,715817.15,3,4,3,10,High Value
3363,126,10,428252.59,1,3,2,6,Low Value
3364,31,5,186273.4,3,1,1,5,Low Value
3365,93,8,367504.48,1,2,1,4,Low Value
3366,51,12,645662.25,2,4,3,9,Medium Value
3367,12,8,338923.72,4,2,1,7,Medium Value
3368,139,17,903310.0,1,4,4,9,Medium Value
3369,1,15,1242710.6400000001,4,4,4,12,High Value
3370,78,13,900288.5700000001,2,4,4,10,High Value
3371,73,11,744009.4,2,3,4,9,Medium Value
3372,3,15,646720.34,4,4,3,11,High Value
3373,39,14,858951.35,3,4,4,11,High Value
3374,23,8,281499.64999999997,3,2,1,6,Low Value
3375,139,6,185324.05000000002,1,1,1,3,Low Value
3376,29,6,329393.72,3,1,1,5,Low Value
3377,56,7,388781.38,2,1,1,4,Low Value
3378,45,9,359144.07999999996,2,2,1,5,Low Value
3379,42,8,496057.35,2,2,2,6,Low Value
3380,1,14,874079.11,4,4,4,12,High Value
3381,15,9,631811.23,4,2,3,9,Medium Value
3382,91,13,862872.18,1,4,4,9,Medium Value
3383,38,7,520261.63,3,1,2,6,Low Value
3384,82,10,503359.87,2,3,2,7,Medium Value
3385,3,13,822833.54,4,4,4,12,High Value
3386,2,12,766979.71,4,4,4,12,High Value
3387,17,13,624311.92,4,4,3,11,High Value
3388,13,10,554275.6900000001,4,3,2,9,Medium Value
3389,11,6,269030.03,4,1,1,6,Low Value
3390,3,10,337474.92,4,3,1,8,Medium Value
3391,61,13,703509.45,2,4,3,9,Medium Value
3392,61,9,382262.36,2,2,1,5,Low Value
3393,10,16,1032058.02,4,4,4,12,High Value
3394,57,13,1067496.76,2,4,4,10,High Value
3395,133,7,341262.91000000003,1,1,1,3,Low Value
3396,29,9,817030.05,3,2,4,9,Medium Value
3397,53,5,204731.62,2,1,1,4,Low Value
3398,56,11,369683.16000000003,2,3,1,6,Low Value
3399,4,14,744946.4099999999,4,4,4,12,High Value
3400,3,5,406133.48000000004,4,1,1,6,Low Value
3401,57,9,477545.27,2,2,2,6,Low Value
3402,37,13,534242.78,3,4,2,9,Medium Value
3403,23,10,830420.9500000001,3,3,4,10,High Value
3404,174,10,470871.65,1,3,2,6,Low Value
3405,56,11,692507.4,2,3,3,8,Medium Value
3406,67,8,731036.21,2,2,4,8,Medium Value
3407,141,14,970804.13,1,4,4,9,Medium Value
3408,48,5,329831.38,2,1,1,4,Low Value
3409,90,7,260421.94,1,1,1,3,Low Value
3410,46,6,186903.11,2,1,1,4,Low Value
3411,21,12,651231.97,3,4,3,10,High Value
3412,22,18,1224192.45,3,4,4,11,High Value
3413,102,13,835663.81,1,4,4,9,Medium Value
3414,46,7,518740.72000000003,2,1,2,5,Low Value
3415,134,15,741316.3099999999,1,4,4,9,Medium Value
3416,33,8,426427.17,3,2,2,7,Medium Value
3417,47,12,761926.69,2,4,4,10,High Value
3418,74,12,657789.9199999999,2,4,3,9,Medium Value
3419,126,7,338256.28,1,1,1,3,Low Value
3420,32,9,407000.13,3,2,1,6,Low Value
3421,112,12,641987.0599999999,1,4,3,8,Medium Value
3422,63,9,377841.86,2,2,1,5,Low Value
3423,79,10,464487.21,2,3,2,7,Medium Value
3424,183,7,508574.87,1,1,2,4,Low Value
3425,36,10,736832.47,3,3,4,10,High Value
3426,182,2,61705.69,1,1,1,3,Low Value
3427,90,10,486384.12,1,3,2,6,Low Value
3428,1,6,323831.52,4,1,1,6,Low Value
3429,30,15,1077344.94,3,4,4,11,High Value
3430,27,10,678490.12,3,3,3,9,Medium Value
3431,23,11,981833.22,3,3,4,10,High Value
3432,28,6,499418.99,3,1,2,6,Low Value
3433,55,14,727500.7999999999,2,4,4,10,High Value
3434,2,9,444339.94,4,2,2,8,Medium Value
3435,83,4,215802.08000000002,1,1,1,3,Low Value
3436,75,5,272393.33,2,1,1,4,Low Value
3437,45,12,861946.4,2,4,4,10,High Value
3438,49,7,513786.82999999996,2,1,2,5,Low Value
3439,16,18,1007039.95,4,4,4,12,High Value
3440,47,16,755630.23,2,4,4,10,High Value
3441,15,14,655775.95,4,4,3,11,High Value
3442,2,8,745477.7,4,2,4,10,High Value
3443,123,8,373183.6,1,2,1,4,Low Value
3444,197,9,486593.10000000003,1,2,2,5,Low Value
3445,65,9,579851.78,2,2,3,7,Medium Value
3446,119,9,660504.39,1,2,3,6,Low Value
3447,7,13,818793.04,4,4,4,12,High Value
3448,7,11,619959.7,4,3,3,10,High Value
3449,103,7,365867.16,1,1,1,3,Low Value
3450,26,10,367267.68,3,3,1,7,Medium Value
3451,94,11,580679.33,1,3,3,7,Medium Value
3452,31,6,361717.0,3,1,1,5,Low Value
3453,23,11,578575.88,3,3,3,9,Medium Value
3454,111,6,347746.74,1,1,1,3,Low Value
3455,8,14,962239.43,4,4,4,12,High Value
3456,3,7,443564.77,4,1,2,7,Medium Value
3457,224,11,444225.25,1,3,2,6,Low Value
3458,10,11,680477.53,4,3,3,10,High Value
3459,25,5,139683.71,3,1,1,5,Low Value
3460,23,10,507941.01,3,3,2,8,Medium Value
3461,10,12,536898.49,4,4,2,10,High Value
3462,80,10,500997.44,2,3,2,7,Medium Value
3463,11,13,661217.17,4,4,3,11,High Value
3464,87,12,523808.83999999997,1,4,2,7,Medium Value
3465,18,13,790279.73,3,4,4,11,High Value
3466,69,13,830793.99,2,4,4,10,High Value
3467,33,6,302091.06,3,1,1,5,Low Value
3468,12,13,864952.34,4,4,4,12,High Value
3469,132,9,437641.6,1,2,2,5,Low Value
3470,31,5,473881.74,3,1,2,6,Low Value
3471,156,11,413915.3,1,3,1,5,Low Value
3472,2,9,337415.03,4,2,1,7,Medium Value
3473,45,11,764749.1,2,3,4,9,Medium Value
3474,4,8,401962.55,4,2,1,7,Medium Value
3475,5,11,551511.9600000001,4,3,2,9,Medium Value
3476,14,12,714454.4500000001,4,4,3,11,High Value
3477,62,11,482296.26999999996,2,3,2,7,Medium Value
3478,239,7,265226.07999999996,1,1,1,3,Low Value
3479,9,12,428979.2,4,4,2,10,High Value
3480,179,8,453289.51,1,2,2,5,Low Value
3481,12,11,566076.42,4,3,3,10,High Value
3482,44,15,1170124.88,2,4,4,10,High Value
3483,4,12,949095.9,4,4,4,12,High Value
3484,57,7,385472.37,2,1,1,4,Low Value
3485,64,6,382300.14,2,1,1,4,Low Value
3486,170,10,606406.05,1,3,3,7,Medium Value
3487,9,18,925192.57,4,4,4,12,High Value
3488,26,14,837561.86,3,4,4,11,High Value
3489,39,10,581990.62,3,3,3,9,Medium Value
3490,11,13,820482.51,4,4,4,12,High Value
3491,4,16,1076894.38,4,4,4,12,High Value
3492,7,15,880714.05,4,4,4,12,High Value
3493,52,12,759573.69,2,4,4,10,High Value
3494,40,10,573012.97,3,3,3,9,Medium Value
3495,289,5,228117.06,1,1,1,3,Low Value
3496,53,8,491444.32,2,2,2,6,Low Value
3497,7,11,685895.12,4,3,3,10,High Value
3498,7,6,706361.73,4,1,3,8,Medium Value
3499,64,10,480405.4,2,3,2,7,Medium Value
3500,41,13,734093.41,2,4,4,10,High Value
3501,3,9,478768.38,4,2,2,8,Medium Value
3502,15,15,1154493.04,4,4,4,12,High Value
3503,403,4,227266.6,1,1,1,3,Low Value
3504,1,7,469513.30000000005,4,1,2,7,Medium Value
3505,11,17,1292039.03,4,4,4,12,High Value
3506,70,12,559191.34,2,4,3,9,Medium Value
3507,7,12,536382.23,4,4,2,10,High Value
3508,56,8,614401.34,2,2,3,7,Medium Value
3509,85,7,282267.41,1,1,1,3,Low Value
3510,4,13,1115061.28,4,4,4,12,High Value
3511,7,8,587492.8,4,2,3,9,Medium Value
3512,19,11,716013.27,3,3,3,9,Medium Value
3513,40,10,475230.57,3,3,2,8,Medium Value
3514,8,8,418472.96,4,2,2,8,Medium Value
3515,60,9,726986.86,2,2,4,8,Medium Value
3516,50,8,443343.89,2,2,2,6,Low Value
3517,3,9,435159.49,4,2,2,8,Medium Value
3518,30,15,884061.85,3,4,4,11,High Value
3519,76,13,686702.39,2,4,3,9,Medium Value
3520,129,7,374458.67,1,1,1,3,Low Value
3521,9,14,935657.44,4,4,4,12,High Value
3522,65,4,273439.67,2,1,1,4,Low Value
3523,1,12,537605.93,4,4,2,10,High Value
3524,48,9,441709.71,2,2,2,6,Low Value
3525,15,7,763685.48,4,1,4,9,Medium Value
3526,51,5,278107.05,2,1,1,4,Low Value
3527,6,10,627121.76,4,3,3,10,High Value
3528,12,17,1097686.58,4,4,4,12,High Value
3529,37,8,337425.11,3,2,1,6,Low Value
3530,17,13,415897.43,4,4,1,9,Medium Value
3531,9,8,285768.89,4,2,1,7,Medium Value
3532,348,6,362076.4,1,1,1,3,Low Value
3533,46,13,755996.03,2,4,4,10,High Value
3534,88,8,262265.63,1,2,1,4,Low Value
3535,79,19,854778.8099999999,2,4,4,10,High Value
3536,12,8,322520.33999999997,4,2,1,7,Medium Value
3537,22,9,556335.11,3,2,2,7,Medium Value
3538,158,7,293586.17,1,1,1,3,Low Value
3539,126,7,484066.52999999997,1,1,2,4,Low Value
3540,50,12,642432.05,2,4,3,9,Medium Value
3541,129,6,474300.97,1,1,2,4,Low Value
3542,28,11,693564.86,3,3,3,9,Medium Value
3543,31,8,542215.9199999999,3,2,2,7,Medium Value
3544,24,13,895415.48,3,4,4,11,High Value
3545,1,11,751663.12,4,3,4,11,High Value
3546,41,11,601725.35,2,3,3,8,Medium Value
3547,55,9,875255.7,2,2,4,8,Medium Value
3548,2,11,882691.78,4,3,4,11,High Value
3549,35,6,273458.24,3,1,1,5,Low Value
3550,134,15,700988.56,1,4,3,8,Medium Value
3551,130,8,286017.14,1,2,1,4,Low Value
3552,43,11,780716.48,2,3,4,9,Medium Value
3553,43,9,748637.02,2,2,4,8,Medium Value
3554,63,8,460435.52,2,2,2,6,Low Value
3555,8,10,660338.92,4,3,3,10,High Value
3556,14,12,820498.44,4,4,4,12,High Value
3557,188,8,463347.07,1,2,2,5,Low Value
3558,39,9,487760.94000000006,3,2,2,7,Medium Value
3559,54,13,814133.78,2,4,4,10,High Value
3560,7,6,329588.42,4,1,1,6,Low Value
3561,57,13,844392.02,2,4,4,10,High Value
3562,211,8,422950.89999999997,1,2,2,5,Low Value
3563,70,9,716241.34,2,2,3,7,Medium Value
3564,116,6,423726.7,1,1,2,4,Low Value
3565,20,5,240890.03,3,1,1,5,Low Value
3566,61,5,70299.53,2,1,1,4,Low Value
3567,2,12,869579.25,4,4,4,12,High Value
3568,75,13,947845.33,2,4,4,10,High Value
3569,16,11,714903.27,4,3,3,10,High Value
3570,274,5,199487.73,1,1,1,3,Low Value
3571,80,11,737697.46,2,3,4,9,Medium Value
3572,13,14,721681.97,4,4,3,11,High Value
3573,3,9,312016.3,4,2,1,7,Medium Value
3574,51,10,687599.51,2,3,3,8,Medium Value
3575,61,14,899959.42,2,4,4,10,High Value
3576,72,11,954118.66,2,3,4,9,Medium Value
3577,27,17,973308.0599999999,3,4,4,11,High Value
3578,92,13,600463.02,1,4,3,8,Medium Value
3579,3,9,768354.58,4,2,4,10,High Value
3580,38,8,427020.68,3,2,2,7,Medium Value
3581,35,5,127370.67,3,1,1,5,Low Value
3582,402,8,545119.62,1,2,2,5,Low Value
3583,43,13,509298.22,2,4,2,8,Medium Value
3584,37,9,506792.9,3,2,2,7,Medium Value
3585,23,15,749159.4199999999,3,4,4,11,High Value
3586,28,7,183922.09,3,1,1,5,Low Value
3587,120,5,145469.2,1,1,1,3,Low Value
3588,11,8,409868.29,4,2,1,7,Medium Value
3589,193,8,799287.77,1,2,4,7,Medium Value
3590,15,12,458961.43,4,4,2,10,High Value
3591,14,16,797768.99,4,4,4,12,High Value
3592,7,10,433154.17000000004,4,3,2,9,Medium Value
3593,120,13,889216.12,1,4,4,9,Medium Value
3594,40,4,182030.21000000002,3,1,1,5,Low Value
3595,45,15,989897.5,2,4,4,10,High Value
3596,244,10,754171.6000000001,1,3,4,8,Medium Value
3597,40,9,569822.21,3,2,3,8,Medium Value
3598,69,12,874670.65,2,4,4,10,High Value
3599,18,10,320412.76,3,3,1,7,Medium Value
3600,116,8,480599.32999999996,1,2,2,5,Low Value
3601,87,14,914952.61,1,4,4,9,Medium Value
3602,88,13,732006.12,1,4,4,9,Medium Value
3603,91,12,564235.11,1,4,3,8,Medium Value
3604,145,12,614090.06,1,4,3,8,Medium Value
3605,37,9,462174.02,3,2,2,7,Medium Value
3606,50,9,619123.95,2,2,3,7,Medium Value
3607,40,9,420698.6,3,2,2,7,Medium Value
3608,13,9,420827.3,4,2,2,8,Medium Value
3609,102,17,937573.78,1,4,4,9,Medium Value
3610,35,12,488474.48,3,4,2,9,Medium Value
3611,3,6,497034.77,4,1,2,7,Medium Value
3612,3,11,650204.13,4,3,3,10,High Value
3613,25,14,1131796.44,3,4,4,11,High Value
3614,53,10,535582.65,2,3,2,7,Medium Value
3615,46,10,479446.66000000003,2,3,2,7,Medium Value
3616,245,6,457303.16000000003,1,1,2,4,Low Value
3617,3,8,357861.85,4,2,1,7,Medium Value
3618,15,9,586968.64,4,2,3,9,Medium Value
3619,57,12,887714.49,2,4,4,10,High Value
3620,81,9,566127.48,2,2,3,7,Medium Value
3621,30,10,512366.92,3,3,2,8,Medium Value
3622,9,13,825075.43,4,4,4,12,High Value
3623,73,7,372659.91,2,1,1,4,Low Value
3624,43,12,618313.75,2,4,3,9,Medium Value
3625,30,12,609781.66,3,4,3,10,High Value
3626,12,12,758472.72,4,4,4,12,High Value
3627,84,8,491280.78,1,2,2,5,Low Value
3628,38,12,846977.27,3,4,4,11,High Value
3629,13,14,635869.6799999999,4,4,3,11,High Value
3630,55,9,411725.36,2,2,1,5,Low Value
3631,26,12,935811.73,3,4,4,11,High Value
3632,200,5,513916.02,1,1,2,4,Low Value
3633,168,9,509344.57999999996,1,2,2,5,Low Value
3634,11,10,454572.01999999996,4,3,2,9,Medium Value
3635,44,13,1065621.1,2,4,4,10,High Value
3636,32,7,520446.02,3,1,2,6,Low Value
3637,184,6,314502.37,1,1,1,3,Low Value
3638,3,9,523948.89,4,2,2,8,Medium Value
3639,23,13,772635.65,3,4,4,11,High Value
3640,139,11,338053.79,1,3,1,5,Low Value
3641,283,4,274996.25,1,1,1,3,Low Value
3642,136,13,778128.68,1,4,4,9,Medium Value
3643,22,10,373061.53,3,3,1,7,Medium Value
3644,130,7,625513.13,1,1,3,5,Low Value
3645,20,7,175247.01,3,1,1,5,Low Value
3646,34,8,490856.01,3,2,2,7,Medium Value
3647,30,12,948553.51,3,4,4,11,High Value
3648,14,9,691821.59,4,2,3,9,Medium Value
3649,21,14,888550.93,3,4,4,11,High Value
3650,57,12,703697.05,2,4,3,9,Medium Value
3651,16,13,403557.75,4,4,1,9,Medium Value
3652,7,10,439722.9,4,3,2,9,Medium Value
3653,27,6,409144.47,3,1,1,5,Low Value
3654,37,6,255669.36,3,1,1,5,Low Value
3655,62,11,640903.28,2,3,3,8,Medium Value
3656,20,14,949309.39,3,4,4,11,High Value
3657,50,11,834240.31,2,3,4,9,Medium Value
3658,20,15,860674.32,3,4,4,11,High Value
3659,59,12,610606.62,2,4,3,9,Medium Value
3660,16,12,564357.99,4,4,3,11,High Value
3661,214,5,256218.41999999998,1,1,1,3,Low Value
3662,16,10,539182.95,4,3,2,9,Medium Value
3663,3,10,583971.27,4,3,3,10,High Value
3664,2,13,469620.92,4,4,2,10,High Value
3665,32,11,663013.13,3,3,3,9,Medium Value
3666,2,11,631215.22,4,3,3,10,High Value
3667,68,8,558745.6,2,2,3,7,Medium Value
3668,21,14,749141.1799999999,3,4,4,11,High Value
3669,18,9,479058.98,3,2,2,7,Medium Value
3670,27,13,977233.06,3,4,4,11,High Value
3671,19,10,533885.2,3,3,2,8,Medium Value
3672,184,8,482131.05,1,2,2,5,Low Value
3673,56,16,1129186.18,2,4,4,10,High Value
3674,44,6,151202.03,2,1,1,4,Low Value
3675,45,20,974077.61,2,4,4,10,High Value
3676,55,10,337759.2,2,3,1,6,Low Value
3677,2,6,317121.35000000003,4,1,1,6,Low Value
3678,35,8,452012.05000000005,3,2,2,7,Medium Value
3679,29,14,762253.38,3,4,4,11,High Value
3680,121,11,817426.85,1,3,4,8,Medium Value
3681,44,10,447427.89,2,3,2,7,Medium Value
3682,55,9,391961.6,2,2,1,5,Low Value
3683,168,8,628571.57,1,2,3,6,Low Value
3684,30,12,513754.96,3,4,2,9,Medium Value
3685,63,10,334256.59,2,3,1,6,Low Value
3686,112,9,547225.67,1,2,2,5,Low Value
3687,16,11,618686.5,4,3,3,10,High Value
3688,31,12,697963.0499999999,3,4,3,10,High Value
3689,137,8,325730.08999999997,1,2,1,4,Low Value
3690,27,14,878762.98,3,4,4,11,High Value
3691,33,11,590188.12,3,3,3,9,Medium Value
3692,82,8,250524.25,2,2,1,5,Low Value
3693,13,16,856124.48,4,4,4,12,High Value
3694,97,12,463177.13,1,4,2,7,Medium Value
3695,19,10,768156.61,3,3,4,10,High Value
3696,34,5,245914.64,3,1,1,5,Low Value
3697,65,9,519533.41000000003,2,2,2,6,Low Value
3698,12,7,142211.26,4,1,1,6,Low Value
3699,16,7,443911.51,4,1,2,7,Medium Value
3700,75,8,339400.27,2,2,1,5,Low Value
3701,75,10,515867.13,2,3,2,7,Medium Value
3702,59,10,398061.32,2,3,1,6,Low Value
3703,152,7,413359.02,1,1,1,3,Low Value
3704,55,10,674856.31,2,3,3,8,Medium Value
3705,51,11,860107.88,2,3,4,9,Medium Value
3706,10,11,550645.23,4,3,2,9,Medium Value
3707,1,13,953362.26,4,4,4,12,High Value
